x,y
-5.898974743685922,4397976.165814162
-5.893973493373344,4369750.010841085
-5.888972243060765,4341682.686163983
-5.883970992748187,4313773.42441772
-5.878969742435609,4286021.461330819
-5.873968492123031,4258426.03571553
-5.868967241810453,4230986.389457819
-5.863965991497874,4203701.7675074525
-5.8589647411852965,4176571.417868089
-5.853963490872719,4149594.591587367
-5.84896224056014,4122770.542747044
-5.843960990247562,4096098.528453172
-5.8389597399349835,4069577.808826246
-5.833958489622406,4043207.6469914406
-5.828957239309828,4016987.3090688153
-5.823955988997249,3990916.064163572
-5.818954738684671,3964993.1843563495
-5.813953488372093,3939217.9446934895
-5.808952238059515,3913589.623177401
-5.803950987746937,3888107.5007568686
-5.798949737434358,3862770.861317444
-5.793948487121781,3837578.9916718504
-5.788947236809203,3812531.1815503747
-5.783945986496624,3787626.723591324
-5.778944736184046,3762864.9133315035
-5.7739434858714676,3738245.049196671
-5.76894223555889,3713766.4324920913
-5.763940985246312,3689428.367393034
-5.758939734933733,3665230.1609353526
-5.753938484621155,3641171.1230060696
-5.748937234308578,3617250.566333966
-5.743935983995999,3593467.806480221
-5.738934733683421,3569822.1618290716
-5.733933483370842,3546312.953578462
-5.728932233058265,3522939.505730776
-5.723930982745687,3499701.145083526
-5.718929732433108,3476597.2012201133
-5.71392848212053,3453627.006500604
-5.7089272318079525,3430789.896052498
-5.703925981495374,3408085.207761553
-5.698924731182796,3385512.282262633
-5.693923480870217,3363070.4629305396
-5.6889222305576395,3340759.0958709205
-5.683920980245062,3318577.5299111567
-5.678919729932483,3296525.116591291
-5.673918479619905,3274601.210154997
-5.668917229307327,3252805.1675405265
-5.663915978994749,3231136.3483717106
-5.658914728682171,3209594.114949
-5.653913478369592,3188177.8322404674
-5.648912228057014,3166886.8678729087
-5.6439109777444365,3145720.5921229
-5.638909727431858,3124678.3779079104
-5.63390847711928,3103759.6007774556
-5.628907226806702,3082963.638904216
-5.6239059764941235,3062289.87307523
-5.618904726181546,3041737.6866830993
-5.613903475868967,3021306.465717184
-5.608902225556389,3000995.598754872
-5.603900975243811,2980804.476952818
-5.598899724931233,2960732.4940382405
-5.593898474618655,2940779.0463002394
-5.588897224306077,2920943.5325811068
-5.583895973993498,2901225.354267686
-5.5788947236809205,2881623.9152827617
-5.573893473368342,2862138.6220764243
-5.568892223055764,2842768.8836175236
-5.563890972743186,2823514.111385076
-5.5588897224306075,2804373.719359744
-5.55388847211803,2785347.124015325
-5.548887221805452,2766433.7443102384
-5.543885971492873,2747633.00167906
-5.538884721180295,2728944.3200240843
-5.533883470867717,2710367.1257068687
-5.528882220555139,2691900.8475398505
-5.523880970242561,2673544.9167779447
-5.518879719929982,2655298.767110177
-5.513878469617405,2637161.8346513608
-5.508877219304826,2619133.557933745
-5.503875968992248,2601213.377898745
-5.49887471867967,2583400.737888635
-5.493873468367092,2565695.0836383044
-5.488872218054514,2548095.8632670296
-5.483870967741936,2530602.5272702384
-5.478869717429357,2513214.5285113244
-5.473868467116779,2495931.3222134872
-5.468867216804201,2478752.3659515567
-5.463865966491623,2461677.119643886
-5.458864716179045,2444705.0455442243
-5.453863465866466,2427835.6082336316
-5.448862215553889,2411068.274612428
-5.443860965241311,2394402.5138921207
-5.438859714928732,2377837.797587396
-5.433858464616154,2361373.599508118
-5.428857214303576,2345009.3957513254
-5.423855963990998,2328744.664693294
-5.41885471367842,2312578.8869815706
-5.413853463365841,2296511.5455270656
-5.4088522130532635,2280542.125496159
-5.403850962740686,2264670.1143027972
-5.398849712428107,2248895.001600655
-5.393848462115529,2233216.2792752916
-5.3888472118029505,2217633.4414363275
-5.383845961490373,2202145.9844096545
-5.378844711177795,2186753.4067296516
-5.373843460865216,2171455.209131432
-5.368842210552638,2156250.8945431113
-5.3638409602400605,2141139.968078085
-5.358839709927482,2126121.937027332
-5.353838459614904,2111196.310851754
-5.348837209302325,2096362.6011745012
-5.3438359589897475,2081620.3217733572
-5.33883470867717,2066968.9885731076
-5.333833458364591,2052408.1196379547
-5.328832208052013,2037937.2351639525
-5.323830957739435,2023555.8574714328
-5.318829707426857,2009263.5109974863
-5.313828457114279,1995059.7222884535
-5.3088272068017,1980944.0199924107
-5.303825956489122,1966915.934851722
-5.2988247061765446,1952974.9996955658
-5.293823455863966,1939120.749432508
-5.288822205551388,1925352.7210430966
-5.28382095523881,1911670.4535724544
-5.2788197049262315,1898073.4881229089
-5.273818454613654,1884561.3678466505
-5.268817204301075,1871133.6379383744
-5.263815953988497,1857789.8456279908
-5.258814703675919,1844529.5401733108
-5.253813453363341,1831352.2728527775
-5.248812203050763,1818257.5969582165
-5.243810952738185,1805245.0677875883
-5.238809702425606,1792314.2426377756
-5.233808452113029,1779464.6807973946
-5.22880720180045,1766695.9435395992
-5.223805951487872,1754007.5941149425
-5.218804701175294,1741399.1977442203
-5.213803450862716,1728870.3216113604
-5.208802200550138,1716420.5348563257
-5.20380095023756,1704049.4085680218
-5.198799699924981,1691756.5157772414
-5.1937984496124034,1679541.4314496263
-5.188797199299825,1667403.7324786324
-5.183795948987247,1655342.997678538
-5.178794698674669,1643358.807777447
-5.17379344836209,1631450.7454103262
-5.168792198049513,1619618.3951120675
-5.163790947736934,1607861.3433105424
-5.158789697424356,1596179.1783197094
-5.153788447111778,1584571.4903327115
-5.1487871967992,1573037.8714150093
-5.143785946486622,1561577.9154975328
-5.138784696174044,1550191.2183698392
-5.133783445861465,1538877.3776733011
-5.1287821955488875,1527635.9928943173
-5.123780945236309,1516466.6653575215
-5.118779694923731,1505368.9982190381
-5.113778444611153,1494342.59645973
-5.1087771942985745,1483387.066878483
-5.103775943985997,1472502.0180855046
-5.098774693673419,1461687.0604956353
-5.09377344336084,1450941.8063216808
-5.088772193048262,1440265.8695677752
-5.083770942735684,1429658.8660227384
-5.078769692423106,1419120.4132534775
-5.073768442110528,1408650.130598385
-5.068767191797949,1398247.639160768
-5.0637659414853715,1387912.5618022997
-5.058764691172794,1377644.523136472
-5.053763440860215,1367443.1495220794
-5.048762190547637,1357308.0690567244
-5.0437609402350585,1347238.9115703243
-5.038759689922481,1337235.308618659
-5.033758439609903,1327296.8934769118
-5.028757189297324,1317423.301133249
-5.023755938984746,1307614.1682824118
-5.018754688672169,1297869.1333193162
-5.01375343835959,1288187.8363326814
-5.008752188047012,1278569.9190986808
-5.003750937734433,1269015.0250745912
-4.9987496874218555,1259522.7993924844
-4.993748437109278,1250092.888852914
-4.988747186796699,1240724.9419186353
-4.983745936484121,1231418.6087083425
-4.978744686171543,1222173.540990411
-4.973743435858965,1212989.3921766672
-4.968742185546387,1203865.8173161843
-4.963740935233808,1194802.4730890703
-4.95873968492123,1185799.0178003036
-4.953738434608653,1176855.1113735612
-4.948737184296074,1167970.415345078
-4.943735933983496,1159144.5928575287
-4.938734683670918,1150377.308653905
-4.93373343335834,1141668.2290714341
-4.928732183045762,1133017.022035504
-4.923730932733183,1124423.357053601
-4.918729682420605,1115886.9052092808
-4.9137284321080275,1107407.3391561348
-4.908727181795449,1098984.3331117923
-4.903725931482871,1090617.5628519363
-4.898724681170293,1082306.7057043244
-4.893723430857714,1074051.4405428416
-4.888722180545137,1065851.4477815668
-4.883720930232558,1057706.409368845
-4.87871967991998,1049616.0087813972
-4.873718429607402,1041579.9310184262
-4.868717179294824,1033597.8625957526
-4.863715928982246,1025669.4915399676
-4.858714678669667,1017794.5073825917
-4.853713428357089,1009972.6011542669
-4.8487121780445115,1002203.4653789477
-4.843710927731933,994486.7940681239
-4.838709677419355,986822.2827150556
-4.833708427106777,979209.6282890177
-4.8287071767941985,971648.5292295696
-4.823705926481621,964138.6854408461
-4.818704676169042,956679.7982858445
-4.813703425856464,949271.5705807563
-4.808702175543886,941913.7065892896
-4.803700925231308,934605.9120170253
-4.79869967491873,927347.8940057862
-4.793698424606152,920139.3611280142
-4.788697174293573,912980.023381174
-4.7836959239809955,905869.592182173
-4.778694673668417,898807.7803617858
-4.773693423355839,891794.3021591139
-4.768692173043261,884828.8732160418
-4.7636909227306825,877911.2105717233
-4.758689672418105,871041.0326570835
-4.753688422105527,864218.0592893265
-4.748687171792948,857442.0116664688
-4.74368592148037,850712.6123618911
-4.738684671167792,844029.5853188923
-4.733683420855214,837392.6558452782
-4.728682170542636,830801.5506079493
-4.723680920230057,824255.9976275164
-4.71867966991748,817755.7262729295
-4.713678419604902,811300.4672561169
-4.708677169292323,804889.9526266459
-4.703675918979745,798523.9157664035
-4.6986746686671665,792202.091384279
-4.693673418354589,785924.2155108802
-4.688672168042011,779690.0254932487
-4.683670917729432,773499.2599896026
-4.678669667416854,767351.6589640939
-4.673668417104277,761246.9636815732
-4.668667166791698,755184.9167023775
-4.66366591647912,749165.2618771383
-4.658664666166541,743187.7443415874
-4.653663415853964,737252.110511403
-4.648662165541386,731358.1080770477
-4.643660915228807,725505.4859986376
-4.638659664916229,719693.9945008253
-4.6336584146036515,713923.3850676878
-4.628657164291073,708193.4104376419
-4.623655913978495,702503.8245983727
-4.618654663665916,696854.3827817681
-4.6136534133533385,691244.8414588842
-4.608652163040761,685674.9583349113
-4.603650912728182,680144.4923441625
-4.598649662415604,674653.2036450825
-4.593648412103026,669200.8536152578
-4.588647161790448,663787.2048464532
-4.58364591147787,658412.0211396653
-4.578644661165291,653075.067500177
-4.573643410852713,647776.1101326459
-4.5686421605401355,642514.9164361913
-4.563640910227557,637291.2549995051
-4.558639659914979,632104.89559598
-4.5536384096024,626955.6091788419
-4.5486371592898225,621843.1678763109
-4.543635908977245,616767.3449867644
-4.538634658664666,611727.9149739235
-4.533633408352088,606724.6534620548
-4.52863215803951,601757.3372311784
-4.523630907726932,596825.7442122996
-4.518629657414354,591929.6534826546
-4.513628407101775,587068.8452609619
-4.508627156789197,582243.1009027034
-4.5036259064766195,577452.2028954044
-4.498624656164041,572695.9348539392
-4.493623405851463,567974.0815158503
-4.488622155538885,563286.4287366744
-4.4836209052263065,558632.7634852916
-4.478619654913729,554012.8738392877
-4.47361840460115,549426.5489803242
-4.468617154288572,544873.5791895331
-4.463615903975994,540353.7558429174
-4.458614653663416,535866.8714067696
-4.453613403350838,531412.7194331081
-4.44861215303826,526991.09455512
-4.443610902725681,522601.79248262383
-4.438609652413104,518244.6099975487
-4.433608402100525,513919.34494941833
-4.428607151787947,509625.79625086195
-4.423605901475369,505363.76387312764
-4.4186046511627906,501133.0488416163
-4.413603400850213,496933.45323143236
-4.408602150537635,492764.78016293887
-4.403600900225056,488626.8337973358
-4.398599649912478,484519.41933225136
-4.3935983995999,480442.34299733926
-4.388597149287322,476395.4120499026
-4.383595898974744,472378.4347705197
-4.378594648662165,468391.22045869177
-4.373593398349588,464433.5794285029
-4.36859214803701,460505.32300429035
-4.363590897724431,456606.2635163324
-4.358589647411853,452736.2142965515
-4.353588397099275,448894.98967422347
-4.348587146786697,445082.40497171175
-4.343585896474119,441298.2765002041
-4.33858464616154,437542.42155547044
-4.3335833958489625,433814.6584136341
-4.328582145536385,430114.80632695084
-4.323580895223806,426442.68551960756
-4.318579644911228,422798.1171835345
-4.3135783945986494,419180.9234742237
-4.308577144286072,415590.92750657245
-4.303575893973494,412027.9533507292
-4.298574643660915,408491.82602795947
-4.293573393348337,404982.3715065254
-4.2885721430357595,401499.41669757414
-4.283570892723181,398042.7894510424
-4.278569642410603,394612.3185515784
-4.273568392098024,391207.8337144665
-4.2685671417854465,387829.1655815784
-4.263565891472869,384476.1457173254
-4.25856464116029,381148.6066046321
-4.253563390847712,377846.38164092205
-4.248562140535134,374569.30513411143
-4.243560890222556,371317.2122986215
-4.238559639909978,368089.93925140414
-4.233558389597399,364887.32300797495
-4.228557139284821,361709.2014784666
-4.2235558889722435,358555.4134636889
-4.218554638659665,355425.79865120567
-4.213553388347087,352320.1976114258
-4.208552138034508,349238.45179370086
-4.2035508877219305,346180.40352244437
-4.198549637409353,343145.8959932555
-4.193548387096774,340134.7732690619
-4.188547136784196,337146.8802762737
-4.183545886471618,334182.0628009473
-4.17854463615904,331240.1674849654
-4.173543385846462,328321.0418222308
-4.168542135533883,325424.5341548664
-4.163540885221305,322550.4936694378
-4.158539634908728,319698.77039317816
-4.153538384596149,316869.2151902331
-4.148537134283571,314061.67975791666
-4.143535883970993,311276.0166229764
-4.138534633658415,308512.07913787523
-4.133533383345837,305769.72147708497
-4.128532133033258,303048.7986333892
-4.12353088272068,300349.1664142032
-4.118529632408102,297670.6814379028
-4.113528382095524,295013.2011301669
-4.108527131782946,292376.58372033446
-4.103525881470368,289760.6882377689
-4.098524631157789,287165.3745082392
-4.093523380845212,284590.50315031304
-4.088522130532633,282035.93557175796
-4.083520880220055,279501.53396596183
-4.078519629907477,276987.1613083578
-4.073518379594899,274492.6813528669
-4.068517129282321,272017.9586283524
-4.063515878969743,269562.8584350823
-4.058514628657164,267127.24684120814
-4.0535133783445865,264710.99067925545
-4.048512128032008,262313.95754262246
-4.04351087771943,259936.0157820965
-4.038509627406852,257577.03450237724
-4.0335083770942735,255236.8835586148
-4.028507126781696,252915.43355296052
-4.023505876469118,250612.55583112626
-4.018504626156539,248328.12247895813
-4.013503375843961,246062.00631902306
-4.008502125531383,243814.08090720317
-4.003500875218805,241584.22052930717
-3.998499624906227,239372.30019768843
-3.9934983745936483,237178.1956478783
-3.9884971242810705,235001.7833352312
-3.9834958739684927,232842.94043157788
-3.978494623655914,230701.54482189417
-3.973493373343336,228577.47510098072
-3.9684921230307575,226470.61057015153
-3.9634908727181797,224380.83123393822
-3.958489622405602,222308.0177968023
-3.953488372093023,220252.0516598604
-3.9484871217804454,218212.8149176232
-3.9434858714678676,216190.19035474065
-3.938484621155289,214184.06144276363
-3.933483370842711,212194.31233691514
-3.9284821205301323,210220.82787287145
-3.9234808702175545,208263.49356355812
-3.9184796199049767,206322.1955959529
-3.913478369592398,204396.82082790378
-3.9084771192798202,202487.25678495748
-3.9034758689672415,200593.39165719648
-3.8984746186546637,198715.11429609187
-3.893473368342086,196852.3142113628
-3.888472118029507,195004.88156785036
-3.8834708677169294,193172.70718240217
-3.8784696174043516,191355.68252076593
-3.873468367091773,189553.6996944962
-3.868467116779195,187766.65145787306
-3.8634658664666164,185994.43120482774
-3.8584646161540386,184236.93296588492
-3.8534633658414608,182494.05140511072
-3.848462115528882,180765.68181707463
-3.8434608652163043,179051.7201238237
-3.8384596149037264,177352.06287186267
-3.8334583645911477,175666.60722915002
-3.82845711427857,173995.25098210303
-3.8234558639659912,172337.89253261226
-3.8184546136534134,170694.4308950698
-3.8134533633408356,169064.76569340544
-3.808452113028257,167448.79715813493
-3.803450862715679,165846.4261234205
-3.7984496124031013,164257.55402413805
-3.7934483620905226,162682.08289295915
-3.788447111777945,161119.91535744222
-3.783445861465366,159570.95463713244
-3.7784446111527883,158035.10454067617
-3.7734433608402105,156512.2694629421
-3.768442110527632,155002.35438215485
-3.763440860215054,153505.26485704043
-3.758439609902476,152020.90702397836
-3.7534383595898975,150549.1875941679
-3.7484371092773197,149090.01385080375
-3.743435858964741,147643.29364626046
-3.738434608652163,146208.93539929012
-3.7334333583395853,144786.84809222762
-3.7284321080270066,143376.9412682082
-3.723430857714429,141979.1250283952
-3.718429607401851,140593.3100292163
-3.7134283570892723,139219.40747961213
-3.7084271067766945,137857.32913829488
-3.703425856464116,136506.9873110149
-3.698424606151538,135168.2948478414
-3.69342335583896,133841.165140449
-3.6884221055263815,132525.51211941772
-3.6834208552138037,131221.250251542
-3.678419604901226,129928.29453714892
-3.673418354588647,128646.56050742762
-3.6684171042760694,127375.9642217694
-3.6634158539634907,126116.422265115
-3.658414603650913,124867.8517453158
-3.653413353338335,123630.17029050115
-3.6484121030257564,122403.29604645845
-3.6434108527131785,121187.14767402243
-3.6384096024006007,119981.64434647305
-3.633408352088022,118786.70574694466
-3.6284071017754442,117602.2520658455
-3.6234058514628655,116428.20399828443
-3.6184046011502877,115264.48274151095
-3.61340335083771,114111.00999236171
-3.608402100525131,112967.7079447189
-3.6034008502125534,111834.49928697832
-3.5983995998999756,110711.3071995253
-3.593398349587397,109598.05535222219
-3.588397099274819,108494.66790190538
-3.5833958489622404,107401.06948989016
-3.5783945986496626,106317.18523948768
-3.5733933483370848,105242.94075352926
-3.568392098024506,104178.26211190154
-3.5633908477119283,103123.07586909145
-3.5583895973993496,102077.30905173882
-3.5533883470867718,101040.88915620108
-3.548387096774194,100013.74414612484
-3.5433858464616153,98995.80245002852
-3.5383845961490374,97986.99295889467
-3.5333833458364596,96987.24502376972
-3.528382095523881,95996.48845337497
-3.523380845211303,95014.65351172662
-3.5183795948987244,94041.67091576367
-3.5133783445861466,93077.4718329875
-3.508377094273569,92121.98787910814
-3.50337584396099,91175.15111570155
-3.4983745936484123,90236.89404787605
-3.4933733433358345,89307.14962194643
-3.488372093023256,88385.85122311875
-3.483370842710678,87472.93267318429
-3.4783695923980993,86568.32822822094
-3.4733683420855215,85671.97257630593
-3.4683670917729437,84783.80083523564
-3.463365841460365,83903.74855025572
-3.458364591147787,83031.75169180018
-3.4533633408352093,82167.74665323831
-3.4483620905226307,81311.67024863184
-3.443360840210053,80463.45971050092
-3.438359589897474,79623.05268759781
-3.4333583395848963,78790.38724269126
-3.4283570892723185,77965.4018503582
-3.42335583895974,77148.03539478486
-3.418354588647162,76338.22716757769
-3.413353338334584,75535.9168655809
-3.4083520880220055,74741.04458870488
-3.4033508377094277,73953.55083776244
-3.398349587396849,73173.37651231344
-3.393348337084271,72400.46290851929
-3.3883470867716934,71634.75171700468
-3.3833458364591147,70876.18502072891
-3.378344586146537,70124.70529286622
-3.373343335833959,69380.25539469327
-3.3683420855213804,68642.77857348652
-3.3633408352088026,67912.2184604282
-3.358339584896224,67188.51906851934
-3.353338334583646,66471.62479050354
-3.3483370842710682,65761.4803967971
-3.3433358339584895,65058.03103342895
-3.3383345836459117,64361.22221998911
-3.333333333333334,63670.99984758429
-3.3283320830207552,62987.31017680316
-3.3233308327081774,62310.09983569
-3.3183295823955987,61639.31581772531
-3.313328332083021,60974.90547981686
-3.308327081770443,60316.81654029692
-3.3033258314578644,59664.99707692928
-3.2983245811452866,59019.39552492435
-3.293323330832709,58379.96067496148
-3.28832208052013,57746.641671220605
-3.2833208302075523,57119.38800942198
-3.2783195798949736,56498.14953487309
-3.2733183295823958,55882.87644052533
-3.268317079269818,55273.51926503711
-3.2633158289572393,54670.02889084623
-3.2583145786446615,54072.35654225031
-3.2533133283320828,53480.45378349419
-3.248312078019505,52894.27251686707
-3.243310827706927,52313.764980805914
-3.2383095773943484,51738.883748008004
-3.2333083270817706,51169.5817235515
-3.228307076769193,50605.81214302291
-3.223305826456614,50047.52857065351
-3.2183045761440363,49494.68489746361
-3.2133033258314576,48947.2353394137
-3.20830207551888,48405.13443556499
-3.203300825206302,47868.33704624625
-3.1982995748937233,47336.79835122951
-3.1932983245811455,46810.47384791351
-3.1882970742685677,46289.31934951403
-3.183295823955989,45773.290983262945
-3.178294573643411,45262.34518861482
-3.1732933233308325,44756.43871546044
-3.1682920730182547,44255.528622349346
-3.163290822705677,43759.57227471866
-3.158289572393098,43268.527343130416
-3.1532883220805203,42782.35180151663
-3.1482870717679425,42301.00392543098
-3.143285821455364,41824.442290309074
-3.138284571142786,41352.62576973602
-3.1332833208302073,40885.51353372088
-3.1282820705176295,40423.06504697981
-3.1232808202050517,39965.240067225386
-3.118279569892473,39511.99864346434
-3.113278319579895,39063.30111430264
-3.1082770692673174,38619.10810625724
-3.1032758189547387,38179.38053207613
-3.098274568642161,37744.07958906547
-3.093273318329582,37313.16675742361
-3.0882720680170044,36886.60379858335
-3.0832708177044266,36464.35275356055
-3.078269567391848,36046.37594131063
-3.07326831707927,35632.63595709247
-3.0682670667666923,35223.09567083881
-3.0632658164541136,34817.7182255346
-3.0582645661415357,34416.46703560244
-3.053263315828957,34019.30578529471
-3.0482620655163792,33626.198427093586
-3.0432608152038014,33237.109180117506
-3.0382595648912227,32852.00252853521
-3.033258314578645,32470.843219986946
-3.028257064266067,32093.5962640122
-3.0232558139534884,31720.22693048495
-3.0182545636409106,31350.70074805614
-3.013253313328332,30984.983502602325
-3.008252063015754,30623.041235682434
-3.0032508127031763,30264.84024300043
-2.9982495623905976,29910.34707287564
-2.99324831207802,29559.528524719935
-2.988247061765442,29212.351647521347
-2.9832458114528633,28868.783738335063
-2.9782445611402855,28528.792340781296
-2.9732433108277068,28192.345243549433
-2.968242060515129,27859.41047890985
-2.963240810202551,27529.956321231708
-2.9582395598899724,27203.95128550807
-2.9532383095773946,26881.36412588778
-2.948237059264816,26562.163834213567
-2.943235808952238,26246.31963856766
-2.9382345586396603,25933.801001823274
-2.9332333083270816,25624.57762020336
-2.928232058014504,25318.619421846
-2.923230807701926,25015.896565375948
-2.9182295573893473,24716.379438483273
-2.9132283070767695,24420.038656508594
-2.908227056764191,24126.8450610344
-2.903225806451613,23836.769718483672
-2.898224556139035,23549.783918724293
-2.8932233058264565,23265.859173680477
-2.8882220555138787,22984.96721595065
-2.883220805201301,22707.079997431483
-2.878219554888722,22432.16968794866
-2.8732183045761444,22160.208673894227
-2.8682170542635657,21891.169556869794
-2.863215803950988,21625.025152336846
-2.85821455363841,21361.74848827277
-2.8532133033258313,21101.31280383368
-2.8482120530132535,20843.691548023555
-2.8432108027006757,20588.858378369296
-2.838209552388097,20336.78715960252
-2.833208302075519,20087.45196234761
-2.8282070517629405,19840.827061815493
-2.8232058014503627,19596.886936504463
-2.818204551137785,19355.606266906456
-2.813203300825206,19116.959934219994
-2.8082020505126284,18880.9230190693
-2.8032008002000506,18647.470800229174
-2.798199549887472,18416.57875335641
-2.793198299574894,18188.222549727307
-2.7881970492623154,17962.37805498086
-2.7831957989497376,17739.021327868693
-2.7781945486371598,17518.128619010346
-2.773193298324581,17299.676369655117
-2.7681920480120032,17083.641210449816
-2.7631907976994254,16869.999960212266
-2.7581895473868467,16658.72962471102
-2.753188297074269,16449.807395451146
-2.7481870467616902,16243.210648465503
-2.7431857964491124,16038.916943112534
-2.7381845461365346,15836.904020879389
-2.733183295823956,15637.149804191316
-2.728182045511378,15439.632395226885
-2.7231807951988003,15244.330074738768
-2.7181795448862216,15051.221300880643
-2.713178294573644,14860.28470803989
-2.708177044261065,14671.499105675779
-2.7031757939484873,14484.843477163868
-2.6981745436359095,14300.296978645714
-2.6931732933233308,14117.838937884571
-2.688172043010753,13937.448853126887
-2.683170792698175,13759.10639196911
-2.6781695423855965,13582.791390230515
-2.6731682920730186,13408.483850831673
-2.66816704176044,13236.163942678219
-2.663165791447862,13065.81199955072
-2.6581645411352843,12897.408518999677
-2.6531632908227056,12730.934161246407
-2.648162040510128,12566.369748089483
-2.64316079019755,12403.696261816442
-2.6381595398849713,12242.89484412129
-2.6331582895723935,12083.946795027496
-2.628157039259815,11926.833571816202
-2.623155788947237,11771.536787960296
-2.618154538634659,11618.038212063546
-2.6131532883220805,11466.31976680541
-2.6081520380095027,11316.363527891268
-2.603150787696924,11168.15172300777
-2.598149537384346,11021.666730783978
-2.5931482870717684,10876.891079757428
-2.5881470367591897,10733.80744734582
-2.583145786446612,10592.398658824026
-2.578144536134034,10452.647686306129
-2.5731432858214554,10314.53764773303
-2.5681420355088775,10178.05180586527
-2.563140785196299,10043.173567280863
-2.558139534883721,9909.886481378728
-2.5531382845711432,9778.174239386964
-2.5481370342585645,9648.020673376544
-2.5431357839459867,9519.409755280201
-2.538134533633409,9392.325595916223
-2.53313328332083,9266.752444017642
-2.5281320330082524,9142.67468526648
-2.5231307826956737,9020.076841332922
-2.518129532383096,8898.943568919874
-2.513128282070518,8779.259658812261
-2.5081270317579394,8661.010034931589
-2.5031257814453616,8544.179753395547
-2.4981245311327838,8428.754001582394
-2.493123280820205,8314.718097200568
-2.4881220305076273,8202.05748736324
-2.4831207801950486,8090.757747667636
-2.4781195298824708,7980.804581279581
-2.473118279569893,7872.183818022699
-2.4681170292573142,7764.881413472667
-2.4631157789447364,7658.883448056405
-2.4581145286321586,7554.176126155919
-2.45311327831958,7450.745775217189
-2.448112028007002,7348.578844863882
-2.4431107776944234,7247.661906015706
-2.4381095273818456,7147.981650011808
-2.433108277069268,7049.524887738715
-2.428107026756689,6952.278548763207
-2.4231057764441113,6856.229680469917
-2.4181045261315335,6761.3654472035305
-2.413103275818955,6667.673129415831
-2.408102025506377,6575.140122817442
-2.4031007751937983,6483.753937534096
-2.3980995248812205,6393.502197267785
-2.3930982745686427,6304.372638462322
-2.388097024256064,6216.353109473696
-2.383095773943486,6129.431569745015
-2.3780945236309083,6043.596088985918
-2.3730932733183296,5958.834846356688
-2.368092023005752,5875.136129656927
-2.363090772693173,5792.488334518623
-2.3580895223805953,5710.879963603951
-2.3530882720680175,5630.299625807376
-2.348087021755439,5550.736035462374
-2.343085771442861,5472.178011552641
-2.338084521130283,5394.614476927609
-2.3330832708177045,5318.034457522556
-2.3280820205051267,5242.4270815831105
-2.323080770192548,5167.781578894028
-2.31807951987997,5094.0872800125835
-2.3130782695673924,5021.333615506098
-2.3080770192548137,4949.5101151939825
-2.303075768942236,4878.606407394106
-2.298074518629657,4808.612218173354
-2.2930732683170794,4739.517370602694
-2.2880720180045016,4671.311784016329
-2.283070767691923,4603.985473275258
-2.278069517379345,4537.528548035091
-2.2730682670667672,4471.931212017977
-2.2680670167541885,4407.183762288889
-2.2630657664416107,4343.2765885361
-2.258064516129032,4280.200172355732
-2.253063265816454,4217.945086540657
-2.2480620155038764,4156.501994373383
-2.2430607651912977,4095.861648923195
-2.23805951487872,4036.0148923474108
-2.233058264566142,3976.9526551966724
-2.2280570142535634,3918.665955724398
-2.2230557639409856,3861.1458992003263
-2.218054513628407,3804.383677228018
-2.213053263315829,3748.3705670665513
-2.2080520130032513,3693.0979309560935
-2.2030507626906726,3638.5572154475867
-2.1980495123780948,3584.7399507364335
-2.193048262065517,3531.637750000071
-2.1880470117529383,3479.242308739597
-2.1830457614403604,3427.545404125346
-2.1780445111277817,3376.5388943463067
-2.173043260815204,3326.21471796359
-2.168042010502626,3276.5648932676686
-2.1630407601900474,3227.5815176395836
-2.1580395098774696,3179.2567669160358
-2.153038259564892,3131.582894758232
-2.148037009252313,3084.55223202467
-2.1430357589397353,3038.157186147728
-2.1380345086271566,2992.3902405139906
-2.133033258314579,2947.243953848482
-2.128032008002001,2902.710959602563
-2.1230307576894223,2858.783965345657
-2.1180295073768445,2815.45575216074
-2.1130282570642667,2772.7191740434646
-2.108027006751688,2730.5671573050945
-2.10302575643911,2688.992699979122
-2.0980245061265315,2647.9888712314973
-2.0930232558139537,2607.5488107746482
-2.088022005501376,2567.665728285027
-2.083020755188797,2528.332902824378
-2.0780195048762193,2489.5436822646325
-2.0730182545636415,2451.291482716332
-2.068017004251063,2413.569787960732
-2.063015753938485,2376.372148885454
-2.0580145036259063,2339.6921829236576
-2.0530132533133285,2303.523573496845
-2.0480120030007507,2267.860069461109
-2.043010752688172,2232.695484556957
-2.038009502375594,2198.023696862639
-2.0330082520630164,2163.8386482509113
-2.0280070017504377,2130.134343849321
-2.02300575143786,2096.9048515039594
-2.018004501125281,2064.1443012465857
-2.0130032508127034,2031.8468847652791
-2.0080020005001256,2000.0068548784093
-2.003000750187547,1968.6185250120707
-1.9979994998749682,1937.6762686808881
-1.9929982495623904,1907.1745189721764
-1.9879969992498125,1877.1077680334483
-1.9829957489372347,1847.4705665632941
-1.977994498624657,1818.2575233055684
-1.9729932483120773,1789.4633045468754
-1.9679919979994995,1761.082633617411
-1.9629907476869217,1733.1102903949766
-1.957989497374344,1705.54111081237
-1.952988247061766,1678.3699863679758
-1.9479869967491883,1651.5918636396025
-1.9429857464366087,1625.2017438015416
-1.937984496124031,1599.1946821448773
-1.932983245811453,1573.565787600903
-1.9279819954988753,1548.3102222678108
-1.9229807451862975,1523.4232009405057
-1.9179794948737179,1498.8999906435674
